Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR8615675	RNAseq of SIMA_AUTONOMIC_GANGLIA	Illumina HiSeq 2500	204571	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615675/SRR8615675.sra	SRR8615675.sra	SRR8615675_RNAseq_of_SIMA_AUTONOMIC_GANGLIA.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615675/SRR8615675_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615675/SRR8615675_2.fastq.gz	SRR8615675_2.fastq.gz	SRR8615675_RNAseq_of_SIMA_AUTONOMIC_GANGLIA_2.fastq.gz
SRR8615674	RNAseq of SHP77_LUNG	Illumina HiSeq 2500	174701	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615674/SRR8615674.sra	SRR8615674.sra	SRR8615674_RNAseq_of_SHP77_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615674/SRR8615674_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615674/SRR8615674_1.fastq.gz	SRR8615674_1.fastq.gz	SRR8615674_RNAseq_of_SHP77_LUNG_1.fastq.gz
SRR8615674	RNAseq of SHP77_LUNG	Illumina HiSeq 2500	174701	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615674/SRR8615674.sra	SRR8615674.sra	SRR8615674_RNAseq_of_SHP77_LUNG.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615674/SRR8615674_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615674/SRR8615674_2.fastq.gz	SRR8615674_2.fastq.gz	SRR8615674_RNAseq_of_SHP77_LUNG_2.fastq.gz
SRR8615671	RNAseq of SW780_URINARY_TRACT	Illumina HiSeq 2500	309427	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615671/SRR8615671.sra	SRR8615671.sra	SRR8615671_RNAseq_of_SW780_URINARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615671/SRR8615671_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615671/SRR8615671_1.fastq.gz	SRR8615671_1.fastq.gz	SRR8615671_RNAseq_of_SW780_URINARY_TRACT_1.fastq.gz
SRR8615671	RNAseq of SW780_URINARY_TRACT	Illumina HiSeq 2500	309427	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615671/SRR8615671.sra	SRR8615671.sra	SRR8615671_RNAseq_of_SW780_URINARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615671/SRR8615671_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615671/SRR8615671_2.fastq.gz	SRR8615671_2.fastq.gz	SRR8615671_RNAseq_of_SW780_URINARY_TRACT_2.fastq.gz
SRR8615670	RNAseq of PECAPJ15_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	173252	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615670/SRR8615670.sra	SRR8615670.sra	SRR8615670_RNAseq_of_PECAPJ15_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615670/SRR8615670_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615670/SRR8615670_1.fastq.gz	SRR8615670_1.fastq.gz	SRR8615670_RNAseq_of_PECAPJ15_UPPER_AERODIGESTIVE_TRACT_1.fastq.gz
SRR8615670	RNAseq of PECAPJ15_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	173252	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615670/SRR8615670.sra	SRR8615670.sra	SRR8615670_RNAseq_of_PECAPJ15_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615670/SRR8615670_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615670/SRR8615670_2.fastq.gz	SRR8615670_2.fastq.gz	SRR8615670_RNAseq_of_PECAPJ15_UPPER_AERODIGESTIVE_TRACT_2.fastq.gz
SRR8615669	RNAseq of HUPT3_PANCREAS	Illumina HiSeq 2500	189218	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615669/SRR8615669.sra	SRR8615669.sra	SRR8615669_RNAseq_of_HUPT3_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615669/SRR8615669_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615669/SRR8615669_1.fastq.gz	SRR8615669_1.fastq.gz	SRR8615669_RNAseq_of_HUPT3_PANCREAS_1.fastq.gz
SRR8615669	RNAseq of HUPT3_PANCREAS	Illumina HiSeq 2500	189218	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615669/SRR8615669.sra	SRR8615669.sra	SRR8615669_RNAseq_of_HUPT3_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615669/SRR8615669_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615669/SRR8615669_2.fastq.gz	SRR8615669_2.fastq.gz	SRR8615669_RNAseq_of_HUPT3_PANCREAS_2.fastq.gz
SRR8615668	RNAseq of HUPT4_PANCREAS	Illumina HiSeq 2500	180917	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615668/SRR8615668.sra	SRR8615668.sra	SRR8615668_RNAseq_of_HUPT4_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615668/SRR8615668_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615668/SRR8615668_1.fastq.gz	SRR8615668_1.fastq.gz	SRR8615668_RNAseq_of_HUPT4_PANCREAS_1.fastq.gz
SRR8615668	RNAseq of HUPT4_PANCREAS	Illumina HiSeq 2500	180917	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615668/SRR8615668.sra	SRR8615668.sra	SRR8615668_RNAseq_of_HUPT4_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615668/SRR8615668_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615668/SRR8615668_2.fastq.gz	SRR8615668_2.fastq.gz	SRR8615668_RNAseq_of_HUPT4_PANCREAS_2.fastq.gz
SRR8615667	RNAseq of HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	199988	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615667/SRR8615667.sra	SRR8615667.sra	SRR8615667_RNAseq_of_HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615667/SRR8615667_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615667/SRR8615667_1.fastq.gz	SRR8615667_1.fastq.gz	SRR8615667_RNAseq_of_HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615667	RNAseq of HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	199988	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615667/SRR8615667.sra	SRR8615667.sra	SRR8615667_RNAseq_of_HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615667/SRR8615667_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615667/SRR8615667_2.fastq.gz	SRR8615667_2.fastq.gz	SRR8615667_RNAseq_of_HT_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615666	RNAseq of HUCCT1_BILIARY_TRACT	Illumina HiSeq 2500	181835	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615666/SRR8615666.sra	SRR8615666.sra	SRR8615666_RNAseq_of_HUCCT1_BILIARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615666/SRR8615666_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615666/SRR8615666_1.fastq.gz	SRR8615666_1.fastq.gz	SRR8615666_RNAseq_of_HUCCT1_BILIARY_TRACT_1.fastq.gz
SRR8615666	RNAseq of HUCCT1_BILIARY_TRACT	Illumina HiSeq 2500	181835	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615666/SRR8615666.sra	SRR8615666.sra	SRR8615666_RNAseq_of_HUCCT1_BILIARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615666/SRR8615666_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615666/SRR8615666_2.fastq.gz	SRR8615666_2.fastq.gz	SRR8615666_RNAseq_of_HUCCT1_BILIARY_TRACT_2.fastq.gz
SRR8615663	RNAseq of HUH28_BILIARY_TRACT	Illumina HiSeq 2500	145773	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615663/SRR8615663.sra	SRR8615663.sra	SRR8615663_RNAseq_of_HUH28_BILIARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615663/SRR8615663_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615663/SRR8615663_1.fastq.gz	SRR8615663_1.fastq.gz	SRR8615663_RNAseq_of_HUH28_BILIARY_TRACT_1.fastq.gz
SRR8615663	RNAseq of HUH28_BILIARY_TRACT	Illumina HiSeq 2500	145773	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615663/SRR8615663.sra	SRR8615663.sra	SRR8615663_RNAseq_of_HUH28_BILIARY_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615663/SRR8615663_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615663/SRR8615663_2.fastq.gz	SRR8615663_2.fastq.gz	SRR8615663_RNAseq_of_HUH28_BILIARY_TRACT_2.fastq.gz
SRR8615665	RNAseq of HUG1N_STOMACH	Illumina HiSeq 2500	197662	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615665/SRR8615665.sra	SRR8615665.sra	SRR8615665_RNAseq_of_HUG1N_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615665/SRR8615665_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615665/SRR8615665_1.fastq.gz	SRR8615665_1.fastq.gz	SRR8615665_RNAseq_of_HUG1N_STOMACH_1.fastq.gz
SRR8615665	RNAseq of HUG1N_STOMACH	Illumina HiSeq 2500	197662	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615665/SRR8615665.sra	SRR8615665.sra	SRR8615665_RNAseq_of_HUG1N_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615665/SRR8615665_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615665/SRR8615665_2.fastq.gz	SRR8615665_2.fastq.gz	SRR8615665_RNAseq_of_HUG1N_STOMACH_2.fastq.gz
SRR8615662	RNAseq of HUH6_LIVER	Illumina HiSeq 2500	167152	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615662/SRR8615662.sra	SRR8615662.sra	SRR8615662_RNAseq_of_HUH6_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615662/SRR8615662_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615662/SRR8615662_1.fastq.gz	SRR8615662_1.fastq.gz	SRR8615662_RNAseq_of_HUH6_LIVER_1.fastq.gz
SRR8615662	RNAseq of HUH6_LIVER	Illumina HiSeq 2500	167152	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615662/SRR8615662.sra	SRR8615662.sra	SRR8615662_RNAseq_of_HUH6_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615662/SRR8615662_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615662/SRR8615662_2.fastq.gz	SRR8615662_2.fastq.gz	SRR8615662_RNAseq_of_HUH6_LIVER_2.fastq.gz
SRR8615664	RNAseq of HUH1_LIVER	Illumina HiSeq 2500	177210	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615664/SRR8615664.sra	SRR8615664.sra	SRR8615664_RNAseq_of_HUH1_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615664/SRR8615664_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615664/SRR8615664_1.fastq.gz	SRR8615664_1.fastq.gz	SRR8615664_RNAseq_of_HUH1_LIVER_1.fastq.gz
SRR8615664	RNAseq of HUH1_LIVER	Illumina HiSeq 2500	177210	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615664/SRR8615664.sra	SRR8615664.sra	SRR8615664_RNAseq_of_HUH1_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615664/SRR8615664_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615664/SRR8615664_2.fastq.gz	SRR8615664_2.fastq.gz	SRR8615664_RNAseq_of_HUH1_LIVER_2.fastq.gz
SRR8615659	RNAseq of SNU5_STOMACH	Illumina HiSeq 2500	223733	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615659/SRR8615659.sra	SRR8615659.sra	SRR8615659_RNAseq_of_SNU5_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615659/SRR8615659_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615659/SRR8615659_1.fastq.gz	SRR8615659_1.fastq.gz	SRR8615659_RNAseq_of_SNU5_STOMACH_1.fastq.gz
SRR8615659	RNAseq of SNU5_STOMACH	Illumina HiSeq 2500	223733	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615659/SRR8615659.sra	SRR8615659.sra	SRR8615659_RNAseq_of_SNU5_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615659/SRR8615659_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615659/SRR8615659_2.fastq.gz	SRR8615659_2.fastq.gz	SRR8615659_RNAseq_of_SNU5_STOMACH_2.fastq.gz
SRR8615661	RNAseq of HUH7_LIVER	Illumina HiSeq 2500	181186	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615661/SRR8615661.sra	SRR8615661.sra	SRR8615661_RNAseq_of_HUH7_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615661/SRR8615661_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615661/SRR8615661_1.fastq.gz	SRR8615661_1.fastq.gz	SRR8615661_RNAseq_of_HUH7_LIVER_1.fastq.gz
SRR8615661	RNAseq of HUH7_LIVER	Illumina HiSeq 2500	181186	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615661/SRR8615661.sra	SRR8615661.sra	SRR8615661_RNAseq_of_HUH7_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615661/SRR8615661_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615661/SRR8615661_2.fastq.gz	SRR8615661_2.fastq.gz	SRR8615661_RNAseq_of_HUH7_LIVER_2.fastq.gz
SRR8615657	RNAseq of SNU46_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	159679	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615657/SRR8615657.sra	SRR8615657.sra	SRR8615657_RNAseq_of_SNU46_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615657/SRR8615657_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615657/SRR8615657_1.fastq.gz	SRR8615657_1.fastq.gz	SRR8615657_RNAseq_of_SNU46_UPPER_AERODIGESTIVE_TRACT_1.fastq.gz
SRR8615657	RNAseq of SNU46_UPPER_AERODIGESTIVE_TRACT	Illumina HiSeq 2500	159679	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615657/SRR8615657.sra	SRR8615657.sra	SRR8615657_RNAseq_of_SNU46_UPPER_AERODIGESTIVE_TRACT.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615657/SRR8615657_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615657/SRR8615657_2.fastq.gz	SRR8615657_2.fastq.gz	SRR8615657_RNAseq_of_SNU46_UPPER_AERODIGESTIVE_TRACT_2.fastq.gz
SRR8615660	RNAseq of HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	184390	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615660/SRR8615660.sra	SRR8615660.sra	SRR8615660_RNAseq_of_HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615660/SRR8615660_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615660/SRR8615660_1.fastq.gz	SRR8615660_1.fastq.gz	SRR8615660_RNAseq_of_HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615660	RNAseq of HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	184390	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615660/SRR8615660.sra	SRR8615660.sra	SRR8615660_RNAseq_of_HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615660/SRR8615660_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615660/SRR8615660_2.fastq.gz	SRR8615660_2.fastq.gz	SRR8615660_RNAseq_of_HUNS1_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615656	RNAseq of SNU466_CENTRAL_NERVOUS_SYSTEM	Illumina HiSeq 2500	180801	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615656/SRR8615656.sra	SRR8615656.sra	SRR8615656_RNAseq_of_SNU466_CENTRAL_NERVOUS_SYSTEM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615656/SRR8615656_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615656/SRR8615656_1.fastq.gz	SRR8615656_1.fastq.gz	SRR8615656_RNAseq_of_SNU466_CENTRAL_NERVOUS_SYSTEM_1.fastq.gz
SRR8615656	RNAseq of SNU466_CENTRAL_NERVOUS_SYSTEM	Illumina HiSeq 2500	180801	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615656/SRR8615656.sra	SRR8615656.sra	SRR8615656_RNAseq_of_SNU466_CENTRAL_NERVOUS_SYSTEM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615656/SRR8615656_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615656/SRR8615656_2.fastq.gz	SRR8615656_2.fastq.gz	SRR8615656_RNAseq_of_SNU466_CENTRAL_NERVOUS_SYSTEM_2.fastq.gz
SRR8615658	RNAseq of SNU520_STOMACH	Illumina HiSeq 2500	215282	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615658/SRR8615658.sra	SRR8615658.sra	SRR8615658_RNAseq_of_SNU520_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615658/SRR8615658_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615658/SRR8615658_1.fastq.gz	SRR8615658_1.fastq.gz	SRR8615658_RNAseq_of_SNU520_STOMACH_1.fastq.gz
SRR8615658	RNAseq of SNU520_STOMACH	Illumina HiSeq 2500	215282	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615658/SRR8615658.sra	SRR8615658.sra	SRR8615658_RNAseq_of_SNU520_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615658/SRR8615658_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615658/SRR8615658_2.fastq.gz	SRR8615658_2.fastq.gz	SRR8615658_RNAseq_of_SNU520_STOMACH_2.fastq.gz
SRR8615655	RNAseq of SNU449_LIVER	Illumina HiSeq 2500	213251	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615655/SRR8615655.sra	SRR8615655.sra	SRR8615655_RNAseq_of_SNU449_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615655/SRR8615655_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615655/SRR8615655_1.fastq.gz	SRR8615655_1.fastq.gz	SRR8615655_RNAseq_of_SNU449_LIVER_1.fastq.gz
SRR8615655	RNAseq of SNU449_LIVER	Illumina HiSeq 2500	213251	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615655/SRR8615655.sra	SRR8615655.sra	SRR8615655_RNAseq_of_SNU449_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615655/SRR8615655_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615655/SRR8615655_2.fastq.gz	SRR8615655_2.fastq.gz	SRR8615655_RNAseq_of_SNU449_LIVER_2.fastq.gz
SRR8615654	RNAseq of SNU423_LIVER	Illumina HiSeq 2500	155579	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615654/SRR8615654.sra	SRR8615654.sra	SRR8615654_RNAseq_of_SNU423_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615654/SRR8615654_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615654/SRR8615654_1.fastq.gz	SRR8615654_1.fastq.gz	SRR8615654_RNAseq_of_SNU423_LIVER_1.fastq.gz
SRR8615654	RNAseq of SNU423_LIVER	Illumina HiSeq 2500	155579	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615654/SRR8615654.sra	SRR8615654.sra	SRR8615654_RNAseq_of_SNU423_LIVER.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615654/SRR8615654_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615654/SRR8615654_2.fastq.gz	SRR8615654_2.fastq.gz	SRR8615654_RNAseq_of_SNU423_LIVER_2.fastq.gz
SRR8615653	RNAseq of SNU503_LARGE_INTESTINE	Illumina HiSeq 2500	179467	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615653/SRR8615653.sra	SRR8615653.sra	SRR8615653_RNAseq_of_SNU503_LARGE_INTESTINE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615653/SRR8615653_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615653/SRR8615653_1.fastq.gz	SRR8615653_1.fastq.gz	SRR8615653_RNAseq_of_SNU503_LARGE_INTESTINE_1.fastq.gz
